optimized 78 91
optimized 78 95
optimized 78 96
optimized 78 83
optimized 79 92
optimized 79 93
optimized 79 94
optimized 79 91
optimized 79 95
optimized 79 96
optimized 79 83
optimized 80 92
optimized 80 93
optimized 80 94
optimized 80 91
optimized 80 95
optimized 80 96
optimized 80 83
optimized 82 71
optimized 82 85
optimized 82 84
optimized 82 86
optimized 82 87
optimized 82 88
optimized 82 89
optimized 82 90
optimized 82 91
optimized 82 95
optimized 82 96
optimized 82 92
optimized 0 34
optimized 0 36
optimized 0 38
optimized 0 35
optimized 0 37
optimized 0 40
optimized 0 42
optimized 0 44
optimized 0 46
optimized 0 48
optimized 0 50
optimized 0 51
optimized 0 53
optimized 0 52
optimized 0 54
optimized 0 43
optimized 0 45
optimized 0 47
optimized 0 55
optimized 0 56
optimized 1 34
optimized 1 36
optimized 1 38
optimized 1 35
optimized 1 37
optimized 1 40
optimized 1 42
optimized 1 44
optimized 1 46
optimized 1 48
optimized 1 50
optimized 1 51
optimized 1 53
optimized 1 52
optimized 1 54
optimized 1 43
optimized 1 45
optimized 1 47
optimized 1 55
optimized 1 56
optimized 2 34
optimized 2 36
optimized 2 38
optimized 2 35
optimized 2 37
optimized 2 40
optimized 2 42
optimized 2 44
optimized 2 46
optimized 2 48
optimized 2 50
optimized 2 51
optimized 2 53
optimized 2 52
optimized 2 54
optimized 2 43
optimized 2 45
optimized 2 47
optimized 2 55
optimized 2 56
optimized 3 34
optimized 3 36
optimized 3 38
optimized 3 35
optimized 3 37
optimized 3 40
optimized 3 42
optimized 3 44
optimized 3 46
optimized 3 48
optimized 3 50
optimized 3 51
optimized 3 53
optimized 3 52
optimized 3 54
optimized 3 43
optimized 3 45
optimized 3 47
optimized 3 55
optimized 3 56
optimized 4 34
optimized 4 36
optimized 4 38
optimized 4 35
optimized 4 37
optimized 4 40
optimized 4 42
optimized 4 44
optimized 4 46
optimized 4 48
optimized 4 50
optimized 4 51
optimized 4 53
optimized 4 52
optimized 4 54
optimized 4 43
optimized 4 45
optimized 4 47
optimized 4 55
optimized 4 56
optimized 5 34
optimized 5 36
optimized 5 38
optimized 5 35
optimized 5 37
optimized 5 40
optimized 5 42
optimized 5 44
optimized 5 46
optimized 5 48
optimized 5 50
optimized 5 51
optimized 5 53
optimized 5 52
optimized 5 54
optimized 5 43
optimized 5 45
optimized 5 47
optimized 5 55
optimized 5 56
optimized 6 34
optimized 6 36
optimized 6 38
optimized 6 35
optimized 6 37
optimized 6 40
optimized 6 42
optimized 6 44
optimized 6 46
optimized 6 48
optimized 6 50
optimized 6 51
optimized 6 53
optimized 6 52
optimized 6 54
optimized 6 43
optimized 6 45
optimized 6 47
optimized 6 55
optimized 6 56
optimized 7 34
optimized 7 36
optimized 7 38
optimized 7 35
optimized 7 37
optimized 7 40
optimized 7 42
optimized 7 44
optimized 7 46
optimized 7 48
optimized 7 50
optimized 7 51
optimized 7 53
optimized 7 52
optimized 7 54
optimized 7 43
optimized 7 45
optimized 7 47
optimized 7 55
optimized 7 56
optimized 8 34
optimized 8 36
optimized 8 38
optimized 8 35
optimized 8 37
optimized 8 40
optimized 8 42
optimized 8 44
optimized 8 46
optimized 8 48
optimized 8 50
optimized 8 51
optimized 8 53
optimized 8 52
optimized 8 54
optimized 8 43
optimized 8 45
optimized 8 47
optimized 8 55
optimized 8 56
optimized 9 34
optimized 9 36
optimized 9 38
optimized 9 35
optimized 9 37
optimized 9 40
optimized 9 42
optimized 9 44
optimized 9 46
optimized 9 48
optimized 9 50
optimized 9 51
optimized 9 53
optimized 9 52
optimized 9 54
optimized 9 43
optimized 9 45
optimized 9 47
optimized 9 55
optimized 9 56
optimized 10 34
optimized 10 36
optimized 10 38
optimized 10 35
optimized 10 37
optimized 10 40
optimized 10 42
optimized 10 44
optimized 10 46
optimized 10 48
optimized 10 50
optimized 10 51
optimized 10 53
optimized 10 52
optimized 10 54
optimized 10 43
optimized 10 45
optimized 10 47
optimized 10 55
optimized 10 56
optimized 11 34
optimized 11 36
optimized 11 38
optimized 11 35
optimized 11 37
optimized 11 40
optimized 11 42
optimized 11 44
optimized 11 46
optimized 11 48
optimized 11 50
optimized 11 51
optimized 11 53
optimized 11 52
optimized 11 54
optimized 11 43
optimized 11 45
optimized 11 47
optimized 11 55
optimized 11 56
optimized 12 34
optimized 12 36
optimized 12 38
optimized 12 35
optimized 12 37
optimized 12 40
optimized 12 42
optimized 12 44
optimized 12 46
optimized 12 48
optimized 12 50
optimized 12 51
optimized 12 53
optimized 12 52
optimized 12 54
optimized 12 43
optimized 12 45
optimized 12 47
optimized 12 55
optimized 12 56
optimized 13 34
optimized 13 36
optimized 13 38
optimized 13 35
optimized 13 37
optimized 13 40
optimized 13 42
optimized 13 44
optimized 13 46
optimized 13 48
optimized 13 50
optimized 13 51
optimized 13 53
optimized 13 52
optimized 13 54
optimized 13 43
optimized 13 45
optimized 13 47
optimized 13 55
optimized 13 56
optimized 14 34
optimized 14 36
optimized 14 38
optimized 14 35
optimized 14 37
optimized 14 40
optimized 14 42
optimized 14 44
optimized 14 46
optimized 14 48
optimized 14 50
optimized 14 51
optimized 14 53
optimized 14 52
optimized 14 54
optimized 14 43
optimized 14 45
optimized 14 47
optimized 14 55
optimized 14 56
optimized 15 34
optimized 15 36
optimized 15 38
optimized 15 35
optimized 15 37
optimized 15 40
optimized 15 42
optimized 15 44
optimized 15 46
optimized 15 48
optimized 15 50
optimized 15 51
optimized 15 53
optimized 15 52
optimized 15 54
optimized 15 43
optimized 15 45
optimized 15 47
optimized 15 55
optimized 15 56
optimized 16 34
optimized 16 36
optimized 16 38
optimized 16 35
optimized 16 37
optimized 16 40
optimized 16 42
optimized 16 44
optimized 16 46
optimized 16 48
optimized 16 50
optimized 16 51
optimized 16 53
optimized 16 52
optimized 16 54
optimized 16 43
optimized 16 45
optimized 16 47
optimized 16 55
optimized 16 56
optimized 17 34
optimized 17 36
optimized 17 38
optimized 17 35
optimized 17 37
optimized 17 40
optimized 17 42
optimized 17 44
optimized 17 46
optimized 17 48
optimized 17 50
optimized 17 51
optimized 17 53
optimized 17 52
optimized 17 54
optimized 17 43
optimized 17 45
optimized 17 47
optimized 17 55
optimized 17 56
optimized 18 34
optimized 18 36
optimized 18 38
optimized 18 35
optimized 18 37
optimized 18 40
optimized 18 42
optimized 18 44
optimized 18 46
optimized 18 48
optimized 18 50
optimized 18 51
optimized 18 53
optimized 18 52
optimized 18 54
optimized 18 43
optimized 18 45
optimized 18 47
optimized 18 55
optimized 18 56
optimized 19 34
optimized 19 36
optimized 19 38
optimized 19 35
optimized 19 37
optimized 19 40
optimized 19 42
optimized 19 44
optimized 19 46
optimized 19 48
optimized 19 50
optimized 19 51
optimized 19 53
optimized 19 52
optimized 19 54
optimized 19 43
optimized 19 45
optimized 19 47
optimized 19 55
optimized 19 56
optimized 20 34
optimized 20 36
optimized 20 38
optimized 20 35
optimized 20 37
optimized 20 40
optimized 20 42
optimized 20 44
optimized 20 46
optimized 20 48
optimized 20 50
optimized 20 51
optimized 20 53
optimized 20 52
optimized 20 54
optimized 20 43
optimized 20 45
optimized 20 47
optimized 20 55
optimized 20 56
optimized 21 34
optimized 21 36
optimized 21 38
optimized 21 35
optimized 21 37
optimized 21 40
optimized 21 42
optimized 21 44
optimized 21 46
optimized 21 48
optimized 21 50
optimized 21 51
optimized 21 53
optimized 21 52
optimized 21 54
optimized 21 43
optimized 21 45
optimized 21 47
optimized 21 55
optimized 21 56
optimized 22 34
optimized 22 36
optimized 22 38
optimized 22 35
optimized 22 37
optimized 22 40
optimized 22 42
optimized 22 44
optimized 22 46
optimized 22 48
optimized 22 50
optimized 22 51
optimized 22 53
optimized 22 52
optimized 22 54
optimized 22 43
optimized 22 45
optimized 22 47
optimized 22 55
optimized 22 56
optimized 23 34
optimized 23 36
optimized 23 38
optimized 23 35
optimized 23 37
optimized 23 40
optimized 23 42
optimized 23 44
optimized 23 46
optimized 23 48
optimized 23 50
optimized 23 51
optimized 23 53
optimized 23 52
optimized 23 54
optimized 23 43
optimized 23 45
optimized 23 47
optimized 23 55
optimized 23 56
optimized 24 34
optimized 24 36
optimized 24 38
optimized 24 35
optimized 24 37
optimized 24 40
optimized 24 42
optimized 24 44
optimized 24 46
optimized 24 48
optimized 24 50
optimized 24 51
optimized 24 53
optimized 24 52
optimized 24 54
optimized 24 43
optimized 24 45
optimized 24 47
optimized 24 55
optimized 24 56
optimized 25 34
optimized 25 36
optimized 25 38
optimized 25 35
optimized 25 37
optimized 25 40
optimized 25 42
optimized 25 44
optimized 25 46
optimized 25 48
optimized 25 50
optimized 25 51
optimized 25 53
optimized 25 52
optimized 25 54
optimized 25 43
optimized 25 45
optimized 25 47
optimized 25 55
optimized 25 56
optimized 26 34
optimized 26 36
optimized 26 38
optimized 26 35
optimized 26 37
optimized 26 40
optimized 26 42
optimized 26 44
optimized 26 46
optimized 26 48
optimized 26 50
optimized 26 51
optimized 26 53
optimized 26 52
optimized 26 54
optimized 26 43
optimized 26 45
optimized 26 47
optimized 26 55
optimized 26 56
optimized 27 34
optimized 27 36
optimized 27 38
optimized 27 35
optimized 27 37
optimized 27 40
optimized 27 42
optimized 27 44
optimized 27 46
optimized 27 48
optimized 27 50
optimized 27 51
optimized 27 53
optimized 27 52
optimized 27 54
optimized 27 43
optimized 27 45
optimized 27 47
optimized 27 55
optimized 27 56
optimized 28 34
optimized 28 36
optimized 28 38
optimized 28 35
optimized 28 37
optimized 28 40
optimized 28 42
optimized 28 44
optimized 28 46
optimized 28 48
optimized 28 50
optimized 28 51
optimized 28 53
optimized 28 52
optimized 28 54
optimized 28 43
optimized 28 45
optimized 28 47
optimized 28 55
optimized 28 56
optimized 29 34
optimized 29 36
optimized 29 38
optimized 29 35
optimized 29 37
optimized 29 40
optimized 29 42
optimized 29 44
optimized 29 46
optimized 29 48
optimized 29 50
optimized 29 51
optimized 29 53
optimized 29 52
optimized 29 54
optimized 29 43
optimized 29 45
optimized 29 47
optimized 29 55
optimized 29 56
optimized 30 34
optimized 30 36
optimized 30 38
optimized 30 35
optimized 30 37
optimized 30 40
optimized 30 42
optimized 30 44
optimized 30 46
optimized 30 48
optimized 30 50
optimized 30 51
optimized 30 53
optimized 30 52
optimized 30 54
optimized 30 43
optimized 30 45
optimized 30 47
optimized 30 55
optimized 30 56
optimized 32 34
optimized 32 36
optimized 32 38
optimized 32 35
optimized 32 37
optimized 32 40
optimized 32 42
optimized 32 44
optimized 32 46
optimized 32 48
optimized 32 50
optimized 32 51
optimized 32 53
optimized 32 52
optimized 32 54
optimized 32 43
optimized 32 45
optimized 32 47
optimized 32 55
optimized 32 56
optimized 39 98
optimized 41 98
optimized 67 98
optimized 68 98
optimized 69 98
optimized 70 98
optimized 71 98
optimized 72 98
optimized 73 98
optimized 74 98
optimized 75 98
optimized 76 98
optimized 77 98
optimized 78 98
optimized 79 98
optimized 80 98
optimized 81 98
optimized 82 98
optimized 83 98
optimized 84 98
optimized 85 98
optimized 86 98
optimized 87 98
optimized 88 98
optimized 89 98
optimized 90 98
optimized 91 98
optimized 92 98
optimized 93 98
optimized 94 98
optimized 95 98
optimized 96 98
optimized 0 97
optimized 0 98
optimized 0 39
optimized 1 97
optimized 1 98
optimized 1 39
optimized 2 97
optimized 2 98
optimized 2 39
optimized 3 97
optimized 3 98
optimized 3 39
optimized 4 97
optimized 4 98
optimized 4 39
optimized 5 97
optimized 5 98
optimized 5 39
optimized 6 97
optimized 6 98
optimized 6 39
optimized 7 97
optimized 7 98
optimized 7 39
optimized 8 97
optimized 8 98
optimized 8 39
optimized 9 97
optimized 9 98
optimized 9 39
optimized 10 97
optimized 10 98
optimized 10 39
optimized 11 97
optimized 11 98
optimized 11 39
optimized 12 97
optimized 12 98
optimized 12 39
optimized 13 97
optimized 13 98
optimized 13 39
optimized 14 97
optimized 14 98
optimized 14 39
optimized 15 97
optimized 15 98
optimized 15 39
optimized 16 97
optimized 16 98
optimized 16 39
optimized 17 97
optimized 17 98
optimized 17 39
optimized 18 97
optimized 18 98
optimized 18 39
optimized 19 97
optimized 19 98
optimized 19 39
optimized 20 97
optimized 20 98
optimized 20 39
optimized 21 97
optimized 21 98
optimized 21 39
optimized 22 97
optimized 22 98
optimized 22 39
optimized 23 97
optimized 23 98
optimized 23 39
optimized 24 97
optimized 24 98
optimized 24 39
optimized 25 97
optimized 25 98
optimized 25 39
optimized 26 97
optimized 26 98
optimized 26 39
optimized 27 97
optimized 27 98
optimized 27 39
optimized 28 97
optimized 28 98
optimized 28 39
optimized 29 97
optimized 29 98
optimized 29 39
optimized 30 97
optimized 30 98
optimized 30 39
optimized 32 67
optimized 32 41
optimized 32 68
optimized 32 69
optimized 32 70
optimized 32 72
optimized 32 74
optimized 32 73
optimized 32 80
optimized 32 79
optimized 32 82
optimized 32 75
optimized 32 71
optimized 32 91
optimized 32 95
optimized 32 96
optimized 32 81
optimized 32 92
optimized 32 83
optimized 32 97
optimized 32 98
optimized 33 67
optimized 33 41
optimized 33 68
optimized 33 69
optimized 33 70
optimized 33 72
optimized 33 74
optimized 33 73
optimized 33 80
optimized 33 79
optimized 33 82
optimized 33 75
optimized 33 71
optimized 33 91
optimized 33 95
optimized 33 96
optimized 33 81
optimized 33 92
optimized 33 83
optimized 33 97
optimized 33 98
optimized 34 67
optimized 34 41
optimized 34 68
optimized 34 69
optimized 34 70
optimized 34 72
optimized 34 74
optimized 34 73
optimized 34 80
optimized 34 79
optimized 34 82
optimized 34 75
optimized 34 71
optimized 34 91
optimized 34 95
optimized 34 96
optimized 34 81
optimized 34 92
optimized 34 83
optimized 34 97
optimized 34 98
optimized 35 67
optimized 35 41
optimized 35 68
optimized 35 69
optimized 35 70
optimized 35 72
optimized 35 74
optimized 35 73
optimized 35 80
optimized 35 79
optimized 35 82
optimized 35 75
optimized 35 71
optimized 35 91
optimized 35 95
optimized 35 96
optimized 35 81
optimized 35 92
optimized 35 83
optimized 35 97
optimized 35 98
optimized 36 67
optimized 36 41
optimized 36 68
optimized 36 69
optimized 36 70
optimized 36 72
optimized 36 74
optimized 36 73
optimized 36 80
optimized 36 79
optimized 36 82
optimized 36 75
optimized 36 71
optimized 36 91
optimized 36 95
optimized 36 96
optimized 36 81
optimized 36 92
optimized 36 83
optimized 36 97
optimized 36 98
optimized 37 67
optimized 37 41
optimized 37 68
optimized 37 69
optimized 37 70
optimized 37 72
optimized 37 74
optimized 37 73
optimized 37 80
optimized 37 79
optimized 37 82
optimized 37 75
optimized 37 71
optimized 37 91
optimized 37 95
optimized 37 96
optimized 37 81
optimized 37 92
optimized 37 83
optimized 37 97
optimized 37 98
optimized 38 67
optimized 38 41
optimized 38 68
optimized 38 69
optimized 38 70
optimized 38 72
optimized 38 74
optimized 38 73
optimized 38 80
optimized 38 79
optimized 38 82
optimized 38 75
optimized 38 71
optimized 38 91
optimized 38 95
optimized 38 96
optimized 38 81
optimized 38 92
optimized 38 83
optimized 38 97
optimized 38 98
optimized 40 31
optimized 40 68
optimized 40 67
optimized 40 69
optimized 40 70
optimized 40 72
optimized 40 74
optimized 40 73
optimized 40 80
optimized 40 79
optimized 40 82
optimized 40 75
optimized 40 71
optimized 40 91
optimized 40 95
optimized 40 96
optimized 40 81
optimized 40 92
optimized 40 83
optimized 40 97
optimized 40 98
optimized 42 39
optimized 42 68
optimized 42 69
optimized 42 70
optimized 42 72
optimized 42 74
optimized 42 73
optimized 42 80
optimized 42 79
optimized 42 82
optimized 42 75
optimized 42 71
optimized 42 91
optimized 42 95
optimized 42 96
optimized 42 81
optimized 42 92
optimized 42 83
optimized 42 97
optimized 42 98
optimized 43 68
optimized 43 69
